game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NYJ,NE,Javon Kinlaw,KinlJa00,0,0,0,,,,,,,,,,2,0,0,1,1,1,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NYJ,NE,Chazz Surratt,SurrCh00,0,0,0,,,,,,,,,,2,0,0,0,0,2,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Jahlani Tavai,TavaJa00,0,8,7,0.875,75,10.7,9.4,0,105.7,2.5,20,55,2,0,0,0,0,10,1,0.091
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Christian Gonzalez,GonzCh00,0,10,5,0.5,33,6.6,3.3,1,90.8,10.5,18,15,0,0,0,0,0,3,1,0.25
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Jonathan Jones,JoneJo03,0,6,5,0.833,72,14.4,12,0,116.7,7,33,39,0,0,0,0,0,7,1,0.125
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Marcus Jones,JoneMa06,0,4,3,0.75,46,15.3,11.5,0,112.5,4,16,30,0,0,0,0,0,3,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Kyle Dugger,DuggKy00,0,4,2,0.5,26,13,6.5,0,70.8,5.5,21,5,2,0,0,0,0,3,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Josh Uche,UcheJo00,0,1,1,1,2,2,2,0,79.2,0,0,2,1,0,0,1,1,5,1,0.167
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Alex Austin,AustAl00,0,1,1,1,10,10,10,1,147.9,-1,-1,11,0,0,0,0,0,0,1,1
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Joe Giles-Harris,GileJo01,0,1,1,1,7,7,7,0,95.8,-4,-4,11,0,0,0,0,0,2,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Jabrill Peppers,PeppJa00,0,2,1,0.5,20,20,10,0,85.4,6,12,8,1,0,0,0,0,4,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Raekwon McMillan,McMiRa02,0,2,1,0.5,24,24,12,0,93.7,10.5,21,3,0,0,0,0,0,10,1,0.091
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Keion White,WhitKe03,0,0,0,,,,,,,,,,0,0,2,0,2,6,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Deatrich Wise Jr.,WiseDe00,0,0,0,,,,,,,,,,0,0,0,1,1,3,0,0
2024_03_NE_NYJ,202409190nyj,2024,3,REG,NE,NYJ,Anfernee Jennings,JennAn00,0,0,0,,,,,,,,,,2,0,0,0,0,6,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Martin Emerson,EmerMa00,0,6,4,0.667,57,14.3,9.5,1,136.8,6.3,35,22,0,0,0,0,0,7,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Greg Newsome II,NewsGr00,0,8,4,0.5,42,10.5,5.3,0,65.6,8.9,8,34,0,0,0,0,0,3,2,0.4
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Denzel Ward,WardDe02,0,8,3,0.375,13,4.3,1.6,0,45.8,12.1,11,2,0,0,1,0,1,5,1,0.167
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Grant Delpit,DelpGr00,0,3,3,1,32,10.7,10.7,0,111.1,-3.7,-11,43,2,0,0,0,0,10,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Jordan Hicks,HickJo00,0,3,2,0.667,18,9,6,0,82.6,0,0,18,2,0,1,0,1,8,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Rodney McLeod,McLeRo00,0,4,2,0.5,22,11,5.5,1,106.2,4.5,15,7,0,0,0,0,0,3,1,0.25
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Jeremiah Owusu-Koramoah,OwusJe00,0,3,2,0.667,26,13,8.7,0,93.7,1.3,4,22,5,0,0,0,0,9,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Ronnie Hickman,HickRo00,0,2,2,1,29,14.5,14.5,0,118.7,11.5,23,6,0,0,0,0,0,5,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Za'Darius Smith,SmitZa00,0,1,1,1,12,12,12,0,116.7,-1,-1,13,0,0,0,1,1,4,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Alex Wright,WrigAl01,0,1,1,1,14,14,14,0,118.7,6,6,8,0,0,0,0,0,2,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Myles Garrett,GarrMy00,0,0,0,,,,,,,,,,0,1,3,0,4,1,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Dalvin Tomlinson,TomlDa00,0,0,0,,,,,,,,,,0,0,2,0,2,0,0,
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Ogbonnia Okoronkwo,OkorOg00,0,0,0,,,,,,,,,,2,0,0,1,1,3,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Devin Bush Jr.,BushDe01,0,0,0,,,,,,,,,,2,1,0,0,1,1,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,CLE,NYG,Shelby Harris,HarrSh00,0,0,0,,,,,,,,,,0,0,0,0,0,6,1,0.143
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Deonte Banks,BankDe00,0,11,6,0.545,73,12.2,6.6,2,114.8,10.9,70,3,0,0,0,0,0,5,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Cordale Flott,FlotCo00,0,6,5,0.833,38,7.6,6.3,0,93.1,6.3,20,18,0,0,0,0,0,9,1,0.1
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Isaiah Simmons,SimmIs00,0,5,4,0.8,47,11.8,9.4,0,105.8,1.8,6,41,4,0,0,0,0,4,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Micah McFadden,McFaMi01,0,2,2,1,7,3.5,3.5,0,81.2,3.5,7,0,10,0,2,0.5,3,6,1,0.143
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Bobby Okereke,OkerBo00,0,7,2,0.286,27,13.5,3.9,0,43.2,5.1,19,8,4,0,0,0.5,1,8,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Dane Belton,BeltDa00,0,1,1,1,13,13,13,0,118.7,6,6,7,0,0,0,0,0,2,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Andru Phillips,PhilAn02,0,1,1,1,3,3,3,0,79.2,3,3,0,1,0,0,0,0,1,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Dexter Lawrence,LawrDe03,0,0,0,,,,,,,,,,0,0,2,2,4,3,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Kayvon Thibodeaux,ThibKa00,0,0,0,,,,,,,,,,3,0,1,0.5,2,3,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Azeez Ojulari,OjulAz00,0,0,0,,,,,,,,,,1,0,0,1,2,2,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Brian Burns,BurnBr00,0,1,0,0,,,0,,39.6,11,,,5,0,1,1,2,3,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Jason Pinnock,PinnJa01,0,2,0,0,9,,4.5,0,45.8,3.5,7,2,3,0,0,1,1,7,1,0.125
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Elijah Chatman,ChatEl00,0,0,0,,,,,,,,,,0,0,0,1,1,3,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Rakeem Nunez-Roches,NuneRa00,0,0,0,,,,,,,,,,0,0,0,0.5,1,5,1,0.167
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Art Green,GreeAr01,0,1,0,0,,,0,,39.6,17,,,0,0,0,0,0,1,0,0
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Darius Muasau,MuasDa00,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,1
2024_03_NYG_CLE,202409220cle,2024,3,REG,NYG,CLE,Tyler Nubin,NubiTy00,0,3,0,0,,,0,,39.6,11.7,,,0,0,0,0,0,2,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Zaire Franklin,FranZa00,0,8,6,0.75,53,8.8,6.6,0,92.2,5.6,34,19,3,1,0,0,1,15,1,0.063
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Nick Cross,CrosNi00,0,9,6,0.667,86,14.3,9.6,1,134.5,8.7,71,15,0,0,0,0,0,10,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Jaylon Jones,JoneJa13,2,11,5,0.455,37,7.4,3.4,0,14.4,5.2,15,22,0,0,0,0,0,5,1,0.167
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Kenny Moore,MoorKe03,0,9,4,0.444,10,2.5,1.1,1,88.7,13,-1,11,1,1,0,0.5,2,8,1,0.111
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Dallis Flowers,FlowDa00,0,4,4,1,33,8.3,8.3,0,101,6,24,9,0,0,0,0,0,5,1,0.167
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,E.J. Speed,SpeeEJ00,0,5,4,0.8,74,18.5,14.8,0,118.7,8.8,44,30,1,0,0,0,0,12,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Julian Blackmon,BlacJu01,0,3,2,0.667,62,31,20.7,0,109.7,29,51,11,0,0,0,0,0,7,1,0.125
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Chris Lammons,LammCh00,0,1,1,1,8,8,8,0,100,5,5,3,0,0,0,0,0,3,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Kwity Paye,PayeKw00,0,0,0,,,,,,,,,,0,2,1,0.5,4,5,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Laiatu Latu,LatuLa00,0,0,0,,,,,,,,,,0,2,0,1,3,1,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Tyquan Lewis,LewiTy00,0,0,0,,,,,,,,,,0,2,0,0,2,4,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Taven Bryan,BryaTa00,0,0,0,,,,,,,,,,0,0,0,1,1,1,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Adetomiwa Adebawore,AdebAd00,0,0,0,,,,,,,,,,0,0,0,1,1,2,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,IND,CHI,Jaylon Carlies,CarlJa01,0,0,0,,,,,,,,,,1,0,0,0,0,1,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Tyrique Stevenson,StevTy01,0,3,3,1,29,9.7,9.7,0,106.9,4.7,14,15,0,0,0,0,0,6,1,0.143
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Jaylon Johnson,JohnJa13,1,3,2,0.667,46,23,15.3,0,70.1,19.7,35,11,0,0,0,0,0,2,1,0.333
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Kyler Gordon,GordKy00,0,4,2,0.5,38,19,9.5,0,83.3,1.3,-6,44,1,0,0,0,0,4,1,0.2
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Jaquan Brisker,BrisJa01,0,2,1,0.5,40,40,20,0,95.8,9.5,16,24,0,0,0,0,0,6,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,T.J. Edwards,EdwaTJ02,0,3,1,0.333,7,7,2.3,0,42.4,7.3,5,2,0,0,0,0,0,2,1,0.333
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Montez Sweat,SweaMo00,0,0,0,,,,,,,,,,0,1,0,1,2,4,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Gervon Dexter,DextGe00,0,0,0,,,,,,,,,,0,1,1,0,2,5,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,DeMarcus Walker,WalkDe03,0,0,0,,,,,,,,,,0,1,0,0,1,7,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Jack Sanborn,SanbJa00,0,0,0,,,,,,,,,,1,1,0,0,1,2,0,0
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Tremaine Edmunds,EdmuTr01,1,2,0,0,7,,3.5,0,2.1,-2.5,5,2,1,0,1,0,1,5,1,0.167
2024_03_CHI_IND,202409220clt,2024,3,REG,CHI,IND,Kevin Byard,ByarKe01,0,2,0,0,,,0,,39.6,31.5,,,0,0,0,0,0,6,1,0.143
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Byron Murphy,MurpBy00,0,12,8,0.667,131,16.4,10.9,1,130.9,12.2,89,42,0,0,0,0,0,4,2,0.333
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Stephon Gilmore,GilmSt00,0,5,4,0.8,18,4.5,3.6,0,81.7,5.6,1,17,0,0,0,0,0,4,1,0.2
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Josh Metellus,MeteJo00,0,4,4,1,29,7.3,7.3,0,96.9,4.8,19,10,5,0,0,0,0,5,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Harrison Smith,SmitHa00,0,5,4,0.8,68,17,13.6,0,118.7,6.4,41,27,6,0,0,0,0,6,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Camryn Bynum,BynuCa00,1,5,3,0.6,48,16,9.6,0,52.5,11.8,33,15,0,0,0,0,0,6,1,0.143
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Jonathan Greenard,GreeJo04,0,2,2,1,18,9,9,0,104.2,-1,-2,20,29,0,0,3,3,4,1,0.2
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Shaquill Griffin,GrifSh00,0,6,2,0.333,28,14,4.7,0,49.3,3.3,0,28,0,0,0,0,0,3,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Kamu Grugier-Hill,GrugKa00,1,5,2,0.4,8,4,1.6,0,8.3,6.6,-2,10,2,0,0,0,0,3,1,0.25
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Andrew Van Ginkel,VanGAn00,0,1,1,1,9,9,9,0,104.2,-2,-2,11,18,1,0,1,2,6,1,0.143
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Blake Cashman,CashBl00,0,3,1,0.333,15,15,5,0,50.7,5,-2,17,10,1,0,0,1,4,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Brian Asamoah,AsamBr00,0,1,1,1,9,9,9,0,104.2,3,3,6,7,0,0,0,0,1,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Jihad Ward,WardJi02,0,0,0,,,,,,,,,,30,2,0,0,2,0,0,
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Jerry Tillery,TillJe00,0,0,0,,,,,,,,,,0,0,1,0,1,0,0,
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Jalen Redmond,RedmJa01,0,0,0,,,,,,,,,,0,0,0,1,1,1,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Harrison Phillips,PhilHa00,0,0,0,,,,,,,,,,0,1,0,0,1,1,1,0.5
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Jay Ward,WardJa00,0,0,0,,,,,,,,,,4,0,1,0,1,1,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Patrick Jones II,JonePa00,0,0,0,,,,,,,,,,20,0,1,0,1,2,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,MIN,HOU,Theo Jackson,JackTh00,0,0,0,,,,,,,,,,2,0,0,0,0,2,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Henry To'oTo'o,TooTHe00,0,5,4,0.8,33,8.3,6.6,2,133.7,5.4,28,5,1,0,0,0,0,5,2,0.286
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Derek Stingley Jr.,StinDe00,0,4,3,0.75,42,14,10.5,0,108.3,17,37,5,0,0,0,0,0,1,1,0.5
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Jalen Pitre,PitrJa00,0,5,3,0.6,30,10,6,0,77.1,7,23,7,4,0,0,0,0,8,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Eric Murray,MurrEr00,0,4,2,0.5,11,5.5,2.8,1,95.8,4.5,11,0,1,0,0,0,0,1,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Jimmie Ward,WardJi01,0,3,2,0.667,24,12,8,1,130.6,5,1,23,0,0,0,0,0,5,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Azeez Al-Shaair,AlShAz00,0,1,1,1,9,9,9,0,104.2,-5,-5,14,3,0,1,0,1,10,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Calen Bullock,BullCa00,0,2,1,0.5,2,2,1,1,95.8,16.5,2,0,0,0,0,0,0,3,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Kamari Lassiter,LassKa00,0,2,1,0.5,28,28,14,0,95.8,12.5,20,8,1,0,0,0,0,4,1,0.2
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Folorunso Fatukasi,FatuFo00,0,1,1,1,4,4,4,0,83.3,-1,-1,5,0,0,0,0,0,3,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Will Anderson,AndeWi01,0,0,0,,,,,,,,,,0,2,0,1,3,2,1,0.333
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Danielle Hunter,HuntDa01,0,0,0,,,,,,,,,,0,1,2,0,3,2,1,0.333
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Mario Edwards,EdwaMa01,0,0,0,,,,,,,,,,0,2,0,0,2,1,2,0.667
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Tim Settle,SettTi00,0,0,0,,,,,,,,,,0,0,0,2,2,3,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Derek Barnett,BarnDe01,0,0,0,,,,,,,,,,0,0,0,1,1,3,0,0
2024_03_HOU_MIN,202409220min,2024,3,REG,HOU,MIN,Khalil Davis,DaviKh00,0,0,0,,,,,,,,,,0,0,0,0,0,1,1,0.5
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Paulson Adebo,AdebPa00,0,10,9,0.9,45,5,4.5,0,85.4,3.4,11,34,0,0,0,0,0,10,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Alontae Taylor,TaylAl01,0,6,5,0.833,27,5.4,4.5,0,85.4,4.3,7,20,2,0,0,0.5,1,4,1,0.2
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Tyrann Mathieu,MathTy00,1,6,5,0.833,88,17.6,14.7,0,79.2,9.8,44,44,3,0,0,0,0,7,2,0.222
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Will Harris,HarrWi02,0,5,4,0.8,100,25,20,0,118.7,7.8,35,65,4,0,0,0,0,6,1,0.143
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Pete Werner,WernPe00,0,4,3,0.75,14,4.7,3.5,0,79.2,5.3,3,11,5,0,0,0,0,5,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Demario Davis,DaviDe00,0,2,2,1,35,17.5,17.5,0,118.7,8,16,19,2,0,0,0,0,6,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Willie Gay Jr.,GayJWi00,0,1,1,1,2,2,2,0,79.2,-5,-5,7,2,0,0,0,0,4,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Carl Granderson,GranCa01,0,0,0,,,,,,,,,,0,2,1,1.5,5,5,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Chase Young,YounCh04,0,0,0,,,,,,,,,,0,0,3,0,3,4,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Bryan Bresee,BresBr00,0,0,0,,,,,,,,,,0,0,0,2,2,2,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Cameron Jordan,JordCa00,0,0,0,,,,,,,,,,0,1,0,0,1,0,0,
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Nathan Shepherd,ShepNa00,0,0,0,,,,,,,,,,0,1,0,0,1,3,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,NO,PHI,Marshon Lattimore,LattMa01,0,2,0,0,,,0,,39.6,33.5,,,0,0,0,0,0,2,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Nakobe Dean,DeanNa00,0,5,5,1,22,4.4,4.4,0,85,-2.4,-12,34,2,0,0,0,0,8,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Zack Baun,BaunZa00,0,4,3,0.75,40,13.3,10,0,106.2,6,34,6,2,0,0,0,0,13,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Quinyon Mitchell,MitcQu00,0,4,2,0.5,23,11.5,5.8,0,67.7,16.5,23,0,0,0,0,0,0,4,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Darius Slay,SlayDa00,0,3,1,0.333,9,9,3,0,42.4,7.3,8,1,0,0,0,0,0,2,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Kelee Ringo,RingKe00,0,1,1,1,29,29,29,0,118.7,25,25,4,1,0,0,0,0,1,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,C.J. Gardner-Johnson,GardCh00,0,2,1,0.5,13,13,6.5,1,110.4,15,13,0,0,0,0,0,0,8,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Avonte Maddox,MaddAv00,0,3,1,0.333,6,6,2,0,42.4,9.3,1,5,0,0,0,0,0,1,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Josh Sweat,SweaJo00,0,0,0,,,,,,,,,,0,1,1,0,2,2,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Jalen Carter,CartJa05,0,0,0,,,,,,,,,,0,1,1,0,2,4,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Jordan Davis,DaviJo03,0,0,0,,,,,,,,,,0,0,0,1,1,4,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Brandon Graham,GrahBr99,0,0,0,,,,,,,,,,0,0,1,0,1,2,0,0
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Bryce Huff,HuffBr00,0,0,0,,,,,,,,,,0,0,0,0,0,0,1,1
2024_03_PHI_NO,202409220nor,2024,3,REG,PHI,NO,Reed Blankenship,BlanRe00,1,1,0,0,,,0,,0,-2,,,0,0,0,0,0,2,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Patrick Queen,QueePa00,0,5,5,1,43,8.6,8.6,0,102.5,4.6,23,20,2,0,0,0,0,8,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Donte Jackson,JackDo02,0,5,3,0.6,37,12.3,7.4,0,82.9,9,22,15,0,0,0,0,0,5,1,0.167
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Beanie Bishop,BishBe00,0,3,2,0.667,25,12.5,8.3,0,92.4,5.3,13,12,1,0,0,0,0,2,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Minkah Fitzpatrick,FitzMi00,0,3,2,0.667,30,15,10,1,138.9,12.3,19,11,0,0,0,0,0,2,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,DeShon Elliott,ElliDe02,0,2,2,1,14,7,7,0,95.8,3,6,8,1,0,0,0,0,5,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Joey Porter Jr.,PortJo02,0,1,1,1,17,17,17,0,118.7,6,6,11,0,0,0,0,0,4,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Nick Herbig,HerbNi00,0,0,0,,,,,,,,,,1,0,0,2,2,3,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,T.J. Watt,WattT.00,0,0,0,,,,,,,,,,0,0,1,1,2,3,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Cameron Heyward,HeywCa01,0,0,0,,,,,,,,,,0,0,0,1,1,4,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Elandon Roberts,RobeEl00,0,0,0,,,,,,,,,,3,0,0,1,1,4,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Keeanu Benton,BentKe00,0,0,0,,,,,,,,,,0,0,1,0,1,1,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,DeMarvin Leal,LealDe00,0,0,0,,,,,,,,,,2,0,0,0,0,1,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Damontae Kazee,KazeDa00,0,1,0,0,,,0,,39.6,4,,,0,0,0,0,0,0,0,
2024_03_LAC_PIT,202409220pit,2024,3,REG,PIT,LAC,Alex Highsmith,HighAl02,0,0,0,,,,,,,,,,2,0,0,0,0,1,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,LAC,PIT,Daiyan Henley,HenlDa00,0,10,9,0.9,39,4.3,3.9,0,82.9,2.1,14,25,2,0,0,0,0,12,2,0.143
2024_03_LAC_PIT,202409220pit,2024,3,REG,LAC,PIT,Kristian Fulton,FultKr00,0,5,4,0.8,16,4,3.2,0,80,6.4,12,4,0,0,0,0,0,7,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,LAC,PIT,Alohi Gilman,GilmAl00,0,5,4,0.8,78,19.5,15.6,1,158.3,6.6,22,56,0,0,0,0,0,6,1,0.143
2024_03_LAC_PIT,202409220pit,2024,3,REG,LAC,PIT,Ja'Sir Taylor,TaylJa04,0,2,2,1,32,16,16,0,118.7,13.5,27,5,0,0,0,0,0,3,0,0
2024_03_LAC_PIT,202409220pit,2024,3,REG,LAC,PIT,Asante Samuel Jr.,SamuAs00,0,4,2,0.5,34,17,8.5,0,79.2,8.3,15,19,0,0,0,0,0,2,1,0.333
