game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,rushing_broken_tackles,receiving_broken_tackles,passing_drops,passing_drop_pct,receiving_drop,receiving_drop_pct,receiving_int,receiving_rat
2024_03_JAX_BUF,202409230buf,2024,3,REG,JAX,BUF,Josiah Deguara,DeguJo00,,0,,,0,0,0,100
2024_03_JAX_BUF,202409230buf,2024,3,REG,JAX,BUF,Devin Duvernay,DuveDe00,,0,,,0,0,0,79.2
2024_03_JAX_BUF,202409230buf,2024,3,REG,JAX,BUF,Luke Farrell,FarrLu00,,0,,,0,0,0,56.2
2024_03_JAX_BUF,202409230buf,2024,3,REG,JAX,BUF,D'Ernest Johnson,JohnDE04,,0,,,0,0,0,39.6
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Ja'Marr Chase,ChasJa00,,1,,,1,0.143,0,158.3
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Andrei Iosivas,IosiAn00,,0,,,0,0,0,132.1
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Zack Moss,MossZa00,,0,,,0,0,0,93.7
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Erick All,AllxEr00,,0,,,0,0,0,89.6
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Mike Gesicki,GesiMi00,,0,,,0,0,0,105.8
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Tee Higgins,HiggTe00,,1,,,0,0,0,70.8
2024_03_WAS_CIN,202409230cin,2024,3,REG,CIN,WAS,Chase Brown,BrowCh10,,0,,,0,0,0,70.1
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Zach Ertz,ErtzZa00,,0,,,0,0,0,98.3
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Terry McLaurin,McLaTe00,,0,,,0,0,0,149.3
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Noah Brown,BrowNo00,,0,,,0,0,0,106.9
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Luke McCaffrey,McCaLu00,,1,,,0,0,0,118.7
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Dyami Brown,BrowDy00,,1,,,0,0,0,100
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Austin Ekeler,EkelAu00,,0,,,0,0,0,112.5
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Brian Robinson Jr.,RobiBr01,,0,,,0,0,0,83.3
2024_03_WAS_CIN,202409230cin,2024,3,REG,WAS,CIN,Trenton Scott,ScotTr01,,0,,,0,0,0,118.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Malik Nabers,NabeMa00,,0,,,0,0,0,98.6
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Wan'Dale Robinson,RobiWa01,,1,,,1,0.071,0,87.8
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Darius Slayton,SlayDa01,,0,,,1,0.2,0,98.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Theo Johnson,JohnTh00,,0,,,0,0,0,91.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Devin Singletary,SingDe00,,0,,,0,0,0,118.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Tyrone Tracy,TracTy00,,1,,,0,0,0,118.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,NYG,DAL,Jalin Hyatt,HyatJa00,,0,,,0,0,1,0
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Jake Ferguson,FergJa00,,0,,,0,0,0,95.8
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,CeeDee Lamb,LambCe00,,0,,,0,0,0,157.3
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Jalen Tolbert,TolbJa00,,0,,,0,0,0,100
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Hunter Luepke,LuepHu00,,0,,,0,0,0,95.8
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Brandin Cooks,CookBr00,,0,,,0,0,0,43.7
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Rico Dowdle,DowdRi01,,0,,,0,0,0,158.3
2024_04_DAL_NYG,202409260nyg,2024,4,REG,DAL,NYG,Ezekiel Elliott,ElliEz00,,0,,,0,0,0,87.5
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Drake London,LondDr00,,0,,,1,0.083,0,66
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Ray-Ray McCloud,McClRa00,,0,,,0,0,1,58
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Bijan Robinson,RobiBi01,,0,,,0,0,0,114.6
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Darnell Mooney,MoonDa00,,0,,,1,0.167,0,82.6
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Tyler Allgeier,AllgTy00,,1,,,0,0,0,108.3
2024_04_NO_ATL,202409290atl,2024,4,REG,ATL,NO,Kyle Pitts,PittKy00,,0,,,1,0.333,0,39.6
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Chris Olave,OlavCh00,,1,,,1,0.1,1,63.3
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Rashid Shaheed,ShahRa00,,0,,,0,0,0,94.1
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Alvin Kamara,KamaAl00,,0,,,1,0.111,0,86.1
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Juwan Johnson,JohnJu02,,0,,,0,0,0,75.7
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Jamaal Williams,WillJa06,,0,,,0,0,0,83.3
2024_04_NO_ATL,202409290atl,2024,4,REG,NO,ATL,Mason Tipton,TiptMa00,,0,,,0,0,0,91.7
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Diontae Johnson,JohnDi01,,1,,,0,0,1,67.1
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Xavier Legette,LegeXa00,,0,,,2,0.2,0,112.9
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Chuba Hubbard,HubbCh01,,0,,,0,0,0,84.4
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Jonathan Mingo,MingJo00,,1,,,1,0.2,0,72.1
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Miles Sanders,SandMi01,,0,,,0,0,0,79.2
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Ja'Tavion Sanders,SandJa01,,0,,,0,0,0,100
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Jalen Coker,CokeJa01,,0,,,0,0,0,39.6
2024_04_CIN_CAR,202409290car,2024,4,REG,CAR,CIN,Feleipe Franks,FranFe00,,0,,,0,0,0,39.6
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Tee Higgins,HiggTe00,,0,,,0,0,0,77.1
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Erick All,AllxEr00,,1,,,0,0,0,95.8
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Zack Moss,MossZa00,,0,,,0,0,0,134.4
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Ja'Marr Chase,ChasJa00,,2,,,0,0,1,95.8
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Chase Brown,BrowCh10,,0,,,0,0,0,74.3
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Mike Gesicki,GesiMi00,,0,,,0,0,0,79.2
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Andrei Iosivas,IosiAn00,,0,,,0,0,0,118.7
2024_04_CIN_CAR,202409290car,2024,4,REG,CIN,CAR,Drew Sample,SampDr00,,0,,,0,0,0,79.2
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,D'Andre Swift,SwifDA00,,1,,,0,0,0,109.5
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Keenan Allen,AlleKe00,,0,,,0,0,0,93.1
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Cole Kmet,KmetCo00,,0,,,0,0,0,113.9
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,D.J. Moore,MoorD.00,,0,,,0,0,0,98.6
2024_04_LA_CHI,202409290chi,2024,4,REG,CHI,LA,Rome Odunze,OdunRo00,,0,,,0,0,0,43.7
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Jordan Whittington,WhitJo04,,0,,,0,0,0,96.9
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Tutu Atwell,AtweTu00,,0,,,0,0,0,109.7
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Colby Parkinson,ParkCo02,,0,,,0,0,0,69.3
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Kyren Williams,WillKy02,,0,,,0,0,0,79.2
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Demarcus Robinson,RobiDe01,,0,,,0,0,1,69.4
2024_04_LA_CHI,202409290chi,2024,4,REG,LA,CHI,Tyler Johnson,JohnTy00,,0,,,0,0,0,39.6
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Jayden Reed,ReedJa03,,0,,,1,0.125,0,158.3
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Tucker Kraft,KrafTu00,,2,,,0,0,0,119.2
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Dontayvion Wicks,WickDo00,,0,,,2,0.154,1,66.7
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Josh Jacobs,JacoJo01,,2,,,0,0,0,76.4
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Romeo Doubs,DoubRo00,,0,,,1,0.125,1,24.5
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Luke Musgrave,MusgLu00,,0,,,0,0,0,84.7
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Malik Heath,HeatMa00,,0,,,0,0,0,91.7
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Bo Melton,MeltBo00,,0,,,0,0,0,68.7
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Christian Watson,WatsCh00,,0,,,0,0,1,0
2024_04_MIN_GB,202409290gnb,2024,4,REG,GB,MIN,Emanuel Wilson,WilsEm00,,0,,,0,0,0,39.6
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Justin Jefferson,JeffJu00,,0,,,0,0,0,148.4
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Aaron Jones,JoneAa00,,0,,,0,0,1,65.4
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Jordan Addison,AddiJo00,,0,,,0,0,0,156.2
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Josh Oliver,OlivJo00,,0,,,0,0,0,127.1
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Johnny Mundt,MundJo00,,1,,,0,0,0,97.9
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Ty Chandler,ChanTy01,,0,,,0,0,0,100
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Trent Sherfield,SherTr00,,0,,,0,0,0,100
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Jalen Nailor,NailJa00,,0,,,0,0,0,95.8
2024_04_MIN_GB,202409290gnb,2024,4,REG,MIN,GB,Brandon Powell,PoweBr00,,0,,,0,0,0,39.6
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Nico Collins,CollNi00,,0,,,0,0,0,130.8
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Stefon Diggs,DiggSt00,,0,,,1,0.111,0,80.3
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Dare Ogunbowale,OgunDa00,,0,,,0,0,0,155.2
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Dalton Schultz,SchuDa00,,0,,,0,0,0,80.4
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,John Metchie,MetcJo00,,0,,,0,0,0,95.8
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Cade Stover,StovCa00,,0,,,0,0,0,118.7
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,Robert Woods,WoodRo02,,0,,,0,0,0,43.7
2024_04_JAX_HOU,202409290htx,2024,4,REG,HOU,JAX,J.J. Taylor,TaylJJ01,,0,,,1,1,0,39.6
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Christian Kirk,KirkCh01,,0,,,0,0,0,99.7
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Brian Thomas,ThomBr06,,0,,,0,0,0,134.5
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Brenton Strange,StraBr00,,0,,,0,0,0,93.1
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Gabriel Davis,DaviGa01,,0,,,0,0,0,39.6
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Travis Etienne,EtieTr00,,0,,,1,0.5,0,64.6
2024_04_JAX_HOU,202409290htx,2024,4,REG,JAX,HOU,Luke Farrell,FarrLu00,,0,,,1,1,0,39.6
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Josh Downs,DownJo00,,0,,,0,0,0,141.7
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Michael Pittman Jr.,PittMi01,,0,,,0,0,0,109.7
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Jonathan Taylor,TaylJo02,,0,,,0,0,0,85.4
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Andrew Ogletree,OgleAn00,,0,,,0,0,0,158.3
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Alec Pierce,PierAl00,,0,,,0,0,0,62.5
2024_04_PIT_IND,202409290clt,2024,4,REG,IND,PIT,Adonai Mitchell,MitcAd00,,0,,,1,0.333,0,39.6
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,George Pickens,PickGe00,,0,,,1,0.091,0,97.9
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Pat Freiermuth,FreiPa00,,1,,,0,0,0,135.1
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Najee Harris,HarrNa00,,0,,,1,0.167,0,81.2
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Van Jefferson,JeffVa00,,0,,,0,0,0,86.8
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Cordarrelle Patterson,PattCo00,,0,,,0,0,0,106.2
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Darnell Washington,WashDa03,,1,,,0,0,0,118.7
2024_04_PIT_IND,202409290clt,2024,4,REG,PIT,IND,Calvin Austin,AustCa00,,0,,,0,0,0,118.7
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Garrett Wilson,WilsGa00,,0,,,0,0,0,75.5
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Allen Lazard,LazaAl00,,0,,,1,0.125,0,84.4
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Tyler Conklin,ConkTy00,,0,,,0,0,0,56.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Mike Williams,WillMi07,,0,,,0,0,0,118.7
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Breece Hall,HallBr03,,0,,,0,0,0,47.9
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Jeremy Ruckert,RuckJe00,,0,,,0,0,0,87.5
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Xavier Gipson,GipsXa00,,0,,,1,0.25,0,39.6
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,NYJ,DEN,Braelon Allen,AlleBr05,,0,,,0,0,0,116.7
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Courtland Sutton,SuttCo00,,0,,,2,0.222,0,94.7
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Tyler Badie,BadiTy00,,0,,,0,0,0,79.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Javonte Williams,WillJa10,,0,,,0,0,0,70.1
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Troy Franklin,FranTr00,,0,,,0,0,0,56.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Nate Adkins,AdkiNa00,,0,,,0,0,0,79.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Michael Burton,BurtMi00,,0,,,0,0,0,79.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Jaleel McLaughlin,McLaJa00,,0,,,0,0,0,79.2
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Greg Dulcich,DulcGr00,,0,,,0,0,0,39.6
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Josh Reynolds,ReynJo00,,0,,,0,0,0,39.6
2024_04_DEN_NYJ,202409290nyj,2024,4,REG,DEN,NYJ,Lil'Jordan Humphrey,HumpLi01,,0,,,0,0,0,39.6
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Mike Evans,EvanMi00,,1,,,0,0,0,101.5
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Cade Otton,OttoCa00,,2,,,1,0.111,0,81.7
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Chris Godwin,GodwCh00,,1,,,0,0,0,89.6
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Trey Palmer,PalmTr00,,0,,,0,0,0,142.4
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Sterling Shepard,ShepSt00,,0,,,0,0,0,94.6
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Rachaad White,WhitRa01,,0,,,0,0,0,106.2
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Bucky Irving,IrviBu00,,0,,,1,0.5,0,56.2
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Sean Tucker,TuckSe00,,0,,,0,0,0,118.7
2024_04_PHI_TB,202409290tam,2024,4,REG,TB,PHI,Kameron Johnson,JohnKa01,,0,,,1,1,0,39.6
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Dallas Goedert,GoedDa00,,0,,,1,0.125,0,99
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Parris Campbell,CampPa00,,0,,,0,0,0,124
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Jahan Dotson,DotsJa00,,0,,,0,0,0,56.2
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Saquon Barkley,BarkSa00,,1,,,0,0,0,77.1
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Grant Calcaterra,CalcGr00,,0,,,0,0,0,95.8
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Jack Stoll,StolJa00,,0,,,0,0,0,56.2
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,John Ross,RossJo00,,0,,,0,0,0,56.2
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Johnny Wilson,WilsJo03,,0,,,0,0,0,39.6
2024_04_PHI_TB,202409290tam,2024,4,REG,PHI,TB,Kenneth Gainwell,GainKe00,,0,,,0,0,0,39.6
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,Marvin Harrison Jr.,HarrMa09,,0,,,1,0.167,0,137.5
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,Greg Dortch,DortGr01,,1,,,0,0,0,106.2
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,Michael Wilson,WilsMi02,,0,,,1,0.143,0,60.4
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,Elijah Higgins,HiggEl00,,0,,,1,0.333,0,74.3
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,James Conner,ConnJa00,,0,,,0,0,0,104.2
2024_04_WAS_ARI,202409290crd,2024,4,REG,ARI,WAS,Emari Demercado,DemeEm00,,0,,,0,0,0,79.2
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Terry McLaurin,McLaTe00,,0,,,0,0,1,75.8
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Olamide Zaccheaus,ZaccOl01,,1,,,0,0,0,118.7
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Noah Brown,BrowNo00,,0,,,0,0,0,91.7
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Zach Ertz,ErtzZa00,,0,,,0,0,0,97.2
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Brian Robinson Jr.,RobiBr01,,0,,,0,0,0,83.3
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,John Bates,BateJo00,,0,,,0,0,0,104.2
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Dyami Brown,BrowDy00,,0,,,0,0,0,83.3
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Luke McCaffrey,McCaLu00,,0,,,0,0,0,118.7
2024_04_WAS_ARI,202409290crd,2024,4,REG,WAS,ARI,Jeremy McNichols,McNiJe00,,0,,,0,0,0,91.7
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,George Kittle,KittGe00,,0,,,0,0,0,153.1
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Jauan Jennings,JennJa00,,1,,,1,0.167,0,95.8
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Deebo Samuel,SamuDe00,,0,,,0,0,0,100.4
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Jordan Mason,MasoJo00,,1,,,0,0,0,109
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Brandon Aiyuk,AiyuBr00,,0,,,0,0,1,35.8
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Kyle Juszczyk,JuszKy00,,0,,,0,0,0,116.7
2024_04_NE_SF,202409290sfo,2024,4,REG,SF,NE,Chris Conley,ConlCh00,,0,,,0,0,0,39.6
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Rhamondre Stevenson,StevRh00,,1,,,1,0.2,0,82.5
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Demario Douglas,DougDe00,,0,,,0,0,0,84.7
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Antonio Gibson,GibsAn00,,0,,,1,0.25,0,116.7
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Ja'Lynn Polk,PolkJa00,,0,,,1,0.143,0,55.7
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Hunter Henry,HenrHu00,,0,,,0,0,0,74.3
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Austin Hooper,HoopAu00,,0,,,0,0,0,133.3
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Kayshon Boutte,BoutKa00,,0,,,0,0,0,112.5
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,K.J. Osborn,OsboKJ00,,0,,,0,0,0,39.6
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Tyquan Thornton,ThorTy00,,0,,,0,0,1,0
2024_04_NE_SF,202409290sfo,2024,4,REG,NE,SF,Jamycal Hasty,HastJa02,,0,,,0,0,0,39.6
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Ladd McConkey,McCoLa00,,2,,,0,0,0,141.1
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,J.K. Dobbins,DobbJK00,,0,,,1,0.25,0,95.8
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Josh Palmer,PalmJo00,,0,,,1,0.25,0,102.1
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Will Dissly,DissWi00,,0,,,0,0,0,91
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Hayden Hurst,HursHa00,,0,,,1,0.333,0,42.4
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Quentin Johnston,JohnQu02,,0,,,1,0.2,0,39.6
2024_04_KC_LAC,202409290sdg,2024,4,REG,LAC,KC,Scott Matlock,MatlSc00,,0,,,0,0,0,95.8
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Travis Kelce,KelcTr00,,0,,,0,0,1,68.3
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Noah Gray,GrayNo00,,0,,,0,0,0,108.3
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Xavier Worthy,WortXa00,,0,,,0,0,0,156.2
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Kareem Hunt,HuntKa00,,0,,,0,0,0,79.9
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Justin Watson,WatsJu01,,0,,,0,0,0,95.1
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Carson Steele,SteeCa00,,2,,,0,0,0,42.4
2024_04_KC_LAC,202409290sdg,2024,4,REG,KC,LAC,Skyy Moore,MoorSk01,,0,,,1,0.5,0,39.6
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Jakobi Meyers,MeyeJa01,,0,,,0,0,0,64.2
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Tre Tucker,TuckTr00,,2,,,0,0,0,95.1
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Brock Bowers,BoweBr01,,2,,,1,0.333,0,84
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Harrison Bryant,BryaHa00,,1,,,0,0,0,110.4
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Alexander Mattison,MattAl01,,0,,,1,1,0,39.6
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,DJ Turner,TurnDJ00,,0,,,0,0,0,39.6
2024_04_CLE_LV,202409290rai,2024,4,REG,LV,CLE,Zamir White,WhitZa01,,0,,,1,1,0,39.6
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,Jerome Ford,FordJe00,,2,,,0,0,0,82.7
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,Jerry Jeudy,JeudJe00,,0,,,1,0.111,0,91
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,Amari Cooper,CoopAm00,,0,,,2,0.25,1,22.4
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,Blake Whiteheart,WhitBl01,,0,,,0,0,0,124.3
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,Jordan Akins,AkinJo00,,0,,,0,0,0,64.6
2024_04_CLE_LV,202409290rai,2024,4,REG,CLE,LV,D'Onta Foreman,ForeDO00,,1,,,0,0,0,87.5
